expcode,impcode,common_lang,ln_distance,ln_trade
MONGOLIA,BERMUDA,0,5.137558,NA
MONGOLIA,GREENLAND,0,4.992557,NA
MONGOLIA,ARGENTINA,0,5.230994,NA
MONGOLIA,BOLIVIA,0,5.200142,NA
MONGOLIA,BRAZIL,0,5.132953,NA
MONGOLIA,CHILE,0,5.255974,NA
MONGOLIA,COLOMBIA,0,5.203538,NA
MONGOLIA,ECUADOR,0,5.240194,NA
MONGOLIA,MEXICO,0,5.338854,NA
MONGOLIA,PARAGUAY,0,5.176166,NA
MONGOLIA,PERU,0,5.244205,NA
MONGOLIA,URUGUAY,0,5.18927,NA
MONGOLIA,VENEZUELA,0,5.165765,NA
MONGOLIA,COSTA RICA,0,5.259566,NA
MONGOLIA,EL SALVADOR,0,5.281001,NA
MONGOLIA,GUATEMALA,0,5.286335,NA
MONGOLIA,HONDURAS,0,5.267822,NA
MONGOLIA,NICARAGUA,0,5.261884,NA
MONGOLIA,BAHAMAS,0,5.205665,NA
MONGOLIA,BARBADOS,0,5.122638,NA
MONGOLIA,CAYMAN ISLDS,0,5.232251,NA
MONGOLIA,CUBA,0,5.229049,NA
MONGOLIA,DOMINICAN RP,0,5.180263,NA
MONGOLIA,GUADELOUPE (,0,5.131194,NA
MONGOLIA,HAITI,0,5.189949,NA
MONGOLIA,JAMAICA,0,5.218179,NA
MONGOLIA,NETH ANTILLE,0,5.174579,NA
MONGOLIA,ST KITTS NEV,0,5.136867,NA
MONGOLIA,TRINIDAD-TOB,0,5.133735,NA
MONGOLIA,TURKS CAICOS,0,3.815473,NA
MONGOLIA,BELIZE,0,5.277459,NA
MONGOLIA,FRENCH GUIAN,0,5.096734,NA
MONGOLIA,GUYANA,0,5.130179,NA
MONGOLIA,PANAMA,0,5.239966,NA
MONGOLIA,SURINAM,0,5.114323,NA
MONGOLIA,ISRAEL,0,4.272921,NA
MONGOLIA,JAPAN,0,3.540434,8.940105
MONGOLIA,BAHRAIN,0,4.060562,NA
MONGOLIA,CYPRUS,0,4.288203,NA
MONGOLIA,IRAN,0,3.986233,NA
MONGOLIA,IRAQ,0,4.133082,NA
MONGOLIA,JORDAN,0,4.257195,3.218876
MONGOLIA,KUWAIT,0,4.119112,NA
MONGOLIA,LEBANON,0,4.251756,NA
MONGOLIA,OMAN,0,3.991208,NA
MONGOLIA,QATAR,0,4.052248,NA
MONGOLIA,SAUDI ARABIA,0,4.152124,4.276666
MONGOLIA,SYRN ARAB RP,0,4.217991,NA
MONGOLIA,UNTD ARAB EM,0,4.017153,NA
MONGOLIA,TURKEY,0,4.25347,NA
MONGOLIA,YEMEN,0,4.172609,NA
MONGOLIA,AFGHANISTAN,0,3.739085,NA
MONGOLIA,BANGLADESH,0,3.281928,NA
MONGOLIA,BHUTAN,0,3.157227,NA
MONGOLIA,BRUNEI,0,3.752112,NA
MONGOLIA,MYANMAR (BUR,0,3.218876,NA
MONGOLIA,CAMBODIA,0,3.496508,NA
MONGOLIA,SRI LANKA,0,3.824131,NA
MONGOLIA,HONG KONG,0,3.237015,NA
MONGOLIA,INDIA,0,3.643096,NA
MONGOLIA,INDONESIA (i,0,3.973309,NA
MONGOLIA,KOREA RP (SO,0,3.187725,NA
MONGOLIA,LAOS P.DEM.R,0,3.332205,NA
MONGOLIA,MALAYSIA,0,3.787408,NA
MONGOLIA,MALDIVES,0,3.977811,NA
MONGOLIA,NEPAL,0,3.319938,NA
MONGOLIA,PAKISTAN,0,3.650236,3.951244
MONGOLIA,PHILIPPINES,0,3.614194,NA
MONGOLIA,SINGAPORE,0,3.798842,2.302585
MONGOLIA,THAILAND,0,3.446828,NA
MONGOLIA,TAIWAN,0,3.318137,NA
MONGOLIA,CHINA,0,2.397895,NA
MONGOLIA,KOREA D P RP,0,3.126915,NA
MONGOLIA,VIETNAM,0,3.401753,NA
MONGOLIA,BELGIUM-LUX.,0,4.616264,4.770685
MONGOLIA,DENMARK (inc,0,4.559387,2.197225
MONGOLIA,FRANCE,0,4.634729,6.721426
MONGOLIA,GERMANY,0,4.544707,8.229511
MONGOLIA,GREECE,0,4.422384,NA
MONGOLIA,IRELAND,0,4.729303,NA
MONGOLIA,ITALY,0,4.524189,8.395703
MONGOLIA,NETHERLANDS,0,4.599782,6.885509
MONGOLIA,PORTUGAL,0,4.72904,NA
MONGOLIA,SPAIN,0,4.692861,5.204007
MONGOLIA,UNITED KINGD,0,4.675616,8.343554
MONGOLIA,AUSTRIA,0,4.518265,4.127134
MONGOLIA,FINLAND,0,4.394754,3.555348
MONGOLIA,ICELAND,0,4.823975,NA
MONGOLIA,NORWAY,0,4.567862,NA
MONGOLIA,SWEDEN,0,4.515368,NA
MONGOLIA,SWITZERLAND,0,4.574764,6.77308
MONGOLIA,MALTA,0,4.510711,NA
MONGOLIA,ALBANIA,0,4.444378,NA
MONGOLIA,BULGARIA,0,4.382729,NA
MONGOLIA,CZECHOSLOVAK,0,4.495116,9.766407
MONGOLIA,HUNGARY,0,4.44272,8.674026
MONGOLIA,POLAND,0,4.445137,8.737613
MONGOLIA,ROMANIA,0,4.382027,NA
MONGOLIA,FM YUGOSLAVI,0,4.4311,7.940228
MONGOLIA,FM USSR,0,2.699081,NA
MONGOLIA,AUSTRALIA,0,4.359087,3.091043
MONGOLIA,NEW ZEALAND,0,4.709895,NA
MONGOLIA,SOLOMON ISLD,0,4.335557,NA
MONGOLIA,FIJI,0,4.552268,NA
MONGOLIA,KIRIBATI (in,0,4.398296,NA
MONGOLIA,NEW CALEDONI,0,4.503829,NA
MONGOLIA,PAPUA N.GUIN,0,4.202348,2.70805
VIETNAM,SOUTH AFRICA,1,4.538347,NA
VIETNAM,ALGERIA,0,4.64147,3.258096
VIETNAM,LIBY ARAB JM,1,4.493723,NA
VIETNAM,MOROCCO,0,4.719812,7.67601
VIETNAM,WESTERN SAHA,0,4.536286,NA
VIETNAM,SUDAN,1,4.33082,NA
VIETNAM,TUNISIA,0,4.591639,2.197225
VIETNAM,EGYPT,1,4.341099,3.433987
VIETNAM,CAMEROON,1,4.548922,NA
VIETNAM,CENTRAL AFR.,0,4.448225,NA
VIETNAM,CHAD,0,4.465974,NA
VIETNAM,CONGO,0,4.528011,NA
VIETNAM,GABON,0,4.561959,NA
VIETNAM,ANGOLA,0,4.522054,NA
VIETNAM,BURUNDI,0,4.362612,NA
VIETNAM,COMOROS,0,4.217604,NA
VIETNAM,ZAIRE,0,4.413588,NA
VIETNAM,BENIN,0,4.643943,NA
VIETNAM,EQ. GUINEA,0,4.574871,NA
VIETNAM,ETHIOPIA,0,4.226381,NA
VIETNAM,DJIBOUTI,0,4.145679,NA
VIETNAM,GAMBIA,1,4.808868,NA
VIETNAM,GHANA,1,4.684867,NA
VIETNAM,GUINEA,0,4.754519,NA
VIETNAM,COTE D'IVOIR,0,4.712121,NA
VIETNAM,KENYA,1,4.243264,NA
VIETNAM,LIBERIA,1,4.752642,NA
VIETNAM,MADAGASCAR,0,4.235784,7.662938
VIETNAM,MALAWI,1,4.354258,NA
VIETNAM,MALI,0,4.700521,NA
VIETNAM,MAURITANIA,0,4.771259,NA
VIETNAM,MAURITIUS,1,4.103139,NA
VIETNAM,MOZAMBIQUE,0,4.367285,NA
VIETNAM,NIGER,0,4.584968,NA
VIETNAM,NIGERIA,1,4.586838,7.885329
VIETNAM,GUINEA-BISSA,0,4.80244,NA
VIETNAM,REUNION,0,4.136486,NA
VIETNAM,RWANDA,1,4.358022,NA
VIETNAM,SENEGAL,0,4.787631,NA
VIETNAM,SEYCHELLES,1,3.995985,NA
VIETNAM,SIERRA LEONE,1,4.768471,NA
VIETNAM,SOMALIA,1,4.048561,NA
VIETNAM,ZIMBABWE,1,4.431949,NA
VIETNAM,TOGO,0,4.655275,NA
VIETNAM,UGANDA,1,4.324198,NA
VIETNAM,UNTD RP TANZ,1,4.308519,NA
VIETNAM,BURKINA FASO,0,4.682517,NA
VIETNAM,ZAMBIA,1,4.407685,NA
VIETNAM,CANADA,1,5.326708,7.365813
VIETNAM,USA,1,5.319044,3.258096
VIETNAM,BERMUDA,1,5.144755,NA
VIETNAM,GREENLAND,1,5.052234,NA
VIETNAM,ARGENTINA,1,5.177281,NA
VIETNAM,BOLIVIA,0,5.159946,NA
VIETNAM,BRAZIL,1,5.094277,NA
VIETNAM,CHILE,0,5.208829,1.791759
VIETNAM,COLOMBIA,0,5.184051,NA
VIETNAM,ECUADOR,0,5.217003,NA
VIETNAM,MEXICO,0,5.338104,7.795647
VIETNAM,PARAGUAY,0,5.127371,NA
VIETNAM,PERU,0,5.214108,NA
VIETNAM,URUGUAY,0,5.131367,NA
VIETNAM,VENEZUELA,0,5.148575,NA
VIETNAM,COSTA RICA,0,5.247522,NA
VIETNAM,EL SALVADOR,0,5.272634,NA
VIETNAM,GUATEMALA,0,5.279393,NA
VIETNAM,HONDURAS,0,5.260109,1.609438
VIETNAM,NICARAGUA,0,5.252397,NA
VIETNAM,BAHAMAS,1,5.205033,NA
VIETNAM,BARBADOS,1,5.109319,NA
VIETNAM,CAYMAN ISLDS,1,5.227515,NA
VIETNAM,CUBA,0,5.226184,NA
VIETNAM,DOMINICAN RP,0,5.174409,NA
VIETNAM,GUADELOUPE (,0,5.121482,NA
VIETNAM,HAITI,0,5.184263,NA
VIETNAM,JAMAICA,1,5.21229,NA
VIETNAM,NETH ANTILLE,1,5.161881,NA
VIETNAM,ST KITTS NEV,1,5.128449,NA
VIETNAM,TRINIDAD-TOB,1,5.118442,NA
VIETNAM,TURKS CAICOS,0,3.94902,NA
VIETNAM,BELIZE,1,5.271737,NA
VIETNAM,FRENCH GUIAN,0,5.071744,NA
VIETNAM,GUYANA,1,5.108163,NA
VIETNAM,PANAMA,1,5.226454,NA
VIETNAM,SURINAM,1,5.090333,NA
VIETNAM,ISRAEL,1,4.289315,NA
VIETNAM,JAPAN,0,3.630613,11.08213
VIETNAM,BAHRAIN,1,4.031485,NA
VIETNAM,CYPRUS,1,4.323233,4.859812
VIETNAM,IRAN,0,4.013901,NA
VIETNAM,IRAQ,0,4.163379,NA
VIETNAM,JORDAN,1,4.270943,3.610918
VIETNAM,KUWAIT,1,4.122996,NA
VIETNAM,LEBANON,1,4.282171,NA
VIETNAM,OMAN,1,3.897,NA
VIETNAM,QATAR,1,4.017609,NA
VIETNAM,SAUDI ARABIA,0,4.121641,2.079442
VIETNAM,SYRN ARAB RP,0,4.257094,2.564949
VIETNAM,UNTD ARAB EM,1,3.96294,3.73767
VIETNAM,TURKEY,0,4.312575,NA
VIETNAM,YEMEN,0,4.060592,NA
VIETNAM,AFGHANISTAN,0,3.792894,NA
VIETNAM,BANGLADESH,1,2.884161,NA
VIETNAM,BHUTAN,0,2.960119,NA
VIETNAM,BRUNEI,1,2.667232,3.433987
VIETNAM,MYANMAR (BUR,0,2.302585,NA
VIETNAM,CAMBODIA,1,1.151293,NA
VIETNAM,SRI LANKA,1,3.279808,6.505784
VIETNAM,HONG KONG,1,2.330575,11.50697
VIETNAM,INDIA,0,3.376719,8.894258
VIETNAM,INDONESIA (i,1,3.228385,8.805525
VIETNAM,KOREA RP (SO,0,3.403,NA
VIETNAM,LAOS P.DEM.R,1,0.804719,NA
VIETNAM,MALAYSIA,1,2.706938,9.528213
VIETNAM,MALDIVES,0,3.566074,NA
VIETNAM,NEPAL,0,3.22127,NA
VIETNAM,PAKISTAN,0,3.653936,NA
VIETNAM,PHILIPPINES,1,2.789865,NA
VIETNAM,SINGAPORE,1,2.694478,11.03395
VIETNAM,THAILAND,1,1.805459,6.371612
VIETNAM,TAIWAN,0,2.819622,NA
VIETNAM,CHINA,0,2.945822,NA
VIETNAM,KOREA D P RP,0,3.462306,NA
VIETNAM,MONGOLIA,0,3.401753,NA
VIETNAM,BELGIUM-LUX.,0,4.680128,8.090709
VIETNAM,DENMARK (inc,1,4.644391,6.295266
VIETNAM,FRANCE,0,4.684355,9.047468
VIETNAM,GERMANY,0,4.617517,8.580544
VIETNAM,GREECE,1,4.466964,3.332205
VIETNAM,IRELAND,1,4.786275,3.258096
VIETNAM,ITALY,0,4.574235,7.428927
VIETNAM,NETHERLANDS,0,4.669908,5.710427
VIETNAM,PORTUGAL,0,4.757006,NA
VIETNAM,SPAIN,0,4.723733,5.545177
VIETNAM,UNITED KINGD,1,4.740489,7.724888
VIETNAM,AUSTRIA,0,4.583136,5.666427
VIETNAM,FINLAND,0,4.535769,5.42495
VIETNAM,ICELAND,1,4.89283,NA
VIETNAM,NORWAY,0,4.667693,4.430817
VIETNAM,SWEDEN,0,4.624636,6.624065
VIETNAM,SWITZERLAND,0,4.632651,6.82546
VIETNAM,MALTA,1,4.538425,NA
VIETNAM,ALBANIA,0,4.494909,NA
VIETNAM,BULGARIA,0,4.447129,NA
VIETNAM,CZECHOSLOVAK,0,4.570458,9.900383
VIETNAM,HUNGARY,0,4.515428,9.164296
VIETNAM,POLAND,0,4.535079,9.529013
VIETNAM,ROMANIA,0,4.458723,NA
VIETNAM,FM YUGOSLAVI,0,4.494161,5.393628
VIETNAM,FM USSR,0,3.793402,NA
VIETNAM,AUSTRALIA,1,3.927385,8.845778
VIETNAM,NEW ZEALAND,1,4.485597,6.240276
VIETNAM,SOLOMON ISLD,0,4.063555,NA
VIETNAM,FIJI,1,4.342793,NA
VIETNAM,KIRIBATI (in,1,4.227837,NA
VIETNAM,NEW CALEDONI,0,4.249289,NA
VIETNAM,PAPUA N.GUIN,0,3.840088,NA
BELGIUM-LUX.,SOUTH AFRICA,0,4.410377,12.22554
BELGIUM-LUX.,ALGERIA,1,3.129179,12.9281
BELGIUM-LUX.,LIBY ARAB JM,0,3.36453,11.21759
BELGIUM-LUX.,MOROCCO,1,3.038471,11.54182
BELGIUM-LUX.,WESTERN SAHA,0,3.342948,NA
BELGIUM-LUX.,SUDAN,0,3.790357,10.18641
BELGIUM-LUX.,TUNISIA,1,2.865635,11.56079
BELGIUM-LUX.,EGYPT,0,3.563055,11.95865
BELGIUM-LUX.,CAMEROON,1,3.818624,10.98568
BELGIUM-LUX.,CENTRAL AFR.,1,3.850456,7.846199
BELGIUM-LUX.,CHAD,1,3.65961,8.694502
BELGIUM-LUX.,CONGO,0,3.970059,9.530029
BELGIUM-LUX.,GABON,1,3.959088,10.13432
BELGIUM-LUX.,ANGOLA,0,4.173956,10.21274
BELGIUM-LUX.,BURUNDI,1,4.098234,10.10144
BELGIUM-LUX.,COMOROS,1,4.314283,6.586172
BELGIUM-LUX.,ZAIRE,0,4.007338,12.43564
BELGIUM-LUX.,BENIN,1,3.722565,9.146655
BELGIUM-LUX.,EQ. GUINEA,1,3.895905,6.439351
BELGIUM-LUX.,ETHIOPIA,0,4.00163,9.766751
BELGIUM-LUX.,DJIBOUTI,1,4.014409,8.069655
BELGIUM-LUX.,GAMBIA,0,3.753091,8.602086
BELGIUM-LUX.,GHANA,0,3.767032,9.385637
BELGIUM-LUX.,GUINEA,1,3.74294,9.951468
BELGIUM-LUX.,COTE D'IVOIR,1,3.778918,10.67789
BELGIUM-LUX.,KENYA,0,4.099782,10.27605
BELGIUM-LUX.,LIBERIA,0,3.836075,9.774119
BELGIUM-LUX.,MADAGASCAR,1,4.417195,9.010669
BELGIUM-LUX.,MALAWI,0,4.262459,7.340187
BELGIUM-LUX.,MALI,1,3.548648,9.220389
BELGIUM-LUX.,MAURITANIA,1,3.54782,9.639001
BELGIUM-LUX.,MAURITIUS,1,4.4889,8.766238
BELGIUM-LUX.,MOZAMBIQUE,0,4.327041,8.703175
BELGIUM-LUX.,NIGER,1,3.557125,8.31801
BELGIUM-LUX.,NIGERIA,0,3.714274,11.84313
BELGIUM-LUX.,GUINEA-BISSA,0,3.958894,9.046055
BELGIUM-LUX.,REUNION,1,4.483304,9.443275
BELGIUM-LUX.,RWANDA,1,4.075574,10.10973
BELGIUM-LUX.,SENEGAL,1,3.713481,9.813727
BELGIUM-LUX.,SEYCHELLES,1,4.327647,7.819234
BELGIUM-LUX.,SIERRA LEONE,0,3.808477,8.70963
BELGIUM-LUX.,SOMALIA,0,4.107011,9.408371
BELGIUM-LUX.,ZIMBABWE,0,4.323528,8.795128
BELGIUM-LUX.,TOGO,1,3.7595,8.986947
BELGIUM-LUX.,UGANDA,0,4.045869,9.170247
BELGIUM-LUX.,UNTD RP TANZ,0,4.170351,9.753362
BELGIUM-LUX.,BURKINA FASO,1,3.64561,8.083945
BELGIUM-LUX.,ZAMBIA,0,4.259598,9.103089
BELGIUM-LUX.,CANADA,1,4.599388,12.90951
BELGIUM-LUX.,USA,0,4.623128,15.09351
BELGIUM-LUX.,BERMUDA,0,4.265431,7.353082
BELGIUM-LUX.,GREENLAND,0,3.888273,5.247024
BELGIUM-LUX.,ARGENTINA,1,4.688804,10.81946
BELGIUM-LUX.,BOLIVIA,0,4.572227,8.997519
BELGIUM-LUX.,BRAZIL,1,4.439645,11.20244
BELGIUM-LUX.,CHILE,0,4.702914,10.23315
BELGIUM-LUX.,COLOMBIA,0,4.49168,10.24239
BELGIUM-LUX.,ECUADOR,0,4.576017,9.263976
BELGIUM-LUX.,MEXICO,0,4.696776,11.60623
BELGIUM-LUX.,PARAGUAY,0,4.568635,7.135687
BELGIUM-LUX.,PERU,0,4.61018,10.38019
BELGIUM-LUX.,URUGUAY,0,4.635625,8.136811
BELGIUM-LUX.,VENEZUELA,0,4.407514,11.13333
BELGIUM-LUX.,COSTA RICA,0,4.574836,8.847935
BELGIUM-LUX.,EL SALVADOR,0,4.605295,8.51979
BELGIUM-LUX.,GUATEMALA,0,4.611703,8.405368
BELGIUM-LUX.,HONDURAS,0,4.578168,8.534247
BELGIUM-LUX.,NICARAGUA,0,4.571692,7.195187
BELGIUM-LUX.,BAHAMAS,0,4.434395,6.295266
BELGIUM-LUX.,BARBADOS,0,4.302168,7.852439
BELGIUM-LUX.,CAYMAN ISLDS,0,4.499862,4.962845
BELGIUM-LUX.,CUBA,0,4.488349,10.26193
BELGIUM-LUX.,DOMINICAN RP,0,4.396538,8.882392
BELGIUM-LUX.,GUADELOUPE (,1,4.305995,9.90753
BELGIUM-LUX.,HAITI,1,4.416211,8.053251
BELGIUM-LUX.,JAMAICA,0,4.474742,8.631414
BELGIUM-LUX.,NETH ANTILLE,0,4.408308,8.646465
BELGIUM-LUX.,ST KITTS NEV,0,4.313276,9.178127
BELGIUM-LUX.,TRINIDAD-TOB,1,4.333814,9.244935
BELGIUM-LUX.,TURKS CAICOS,0,4.043722,NA
BELGIUM-LUX.,BELIZE,0,4.591505,3.465736
BELGIUM-LUX.,FRENCH GUIAN,1,4.300984,7.591357
BELGIUM-LUX.,GUYANA,0,4.355532,8.734882
BELGIUM-LUX.,PANAMA,0,4.541596,8.980802
BELGIUM-LUX.,SURINAM,0,4.332234,8.544808
BELGIUM-LUX.,ISRAEL,0,3.592443,13.4945
BELGIUM-LUX.,JAPAN,0,4.903929,13.06585
BELGIUM-LUX.,BAHRAIN,0,3.96575,10.65585
BELGIUM-LUX.,CYPRUS,0,3.497743,10.39198
BELGIUM-LUX.,IRAN,0,3.960712,12.14461
BELGIUM-LUX.,IRAQ,0,3.779526,11.76622
BELGIUM-LUX.,JORDAN,0,3.628276,11.43041
BELGIUM-LUX.,KUWAIT,0,3.847691,11.15147
BELGIUM-LUX.,LEBANON,1,3.585967,11.16633
BELGIUM-LUX.,OMAN,0,4.107913,10.46661
BELGIUM-LUX.,QATAR,0,3.981789,9.651237
BELGIUM-LUX.,SAUDI ARABIA,0,3.880736,13.06296
BELGIUM-LUX.,SYRN ARAB RP,1,3.624499,11.41861
BELGIUM-LUX.,UNTD ARAB EM,0,4.038573,11.68413
BELGIUM-LUX.,TURKEY,0,3.502,12.32379
BELGIUM-LUX.,YEMEN,0,4.038573,10.71876
BELGIUM-LUX.,AFGHANISTAN,0,4.15188,7.338888
BELGIUM-LUX.,BANGLADESH,0,4.500798,8.920523
BELGIUM-LUX.,BHUTAN,0,4.495264,NA
BELGIUM-LUX.,BRUNEI,0,4.78728,6.526495
BELGIUM-LUX.,MYANMAR (BUR,0,4.588255,8.394347
BELGIUM-LUX.,CAMBODIA,1,4.680773,NA
BELGIUM-LUX.,SRI LANKA,0,4.484158,9.621523
BELGIUM-LUX.,HONG KONG,0,4.734569,12.55654
BELGIUM-LUX.,INDIA,0,4.372538,13.4965
BELGIUM-LUX.,INDONESIA (i,0,4.857776,11.48394
BELGIUM-LUX.,KOREA RP (SO,0,4.822475,12.23551
BELGIUM-LUX.,LAOS P.DEM.R,1,4.66535,3.806663
BELGIUM-LUX.,MALAYSIA,0,4.777261,11.49072
BELGIUM-LUX.,MALDIVES,0,4.428627,5.945421
BELGIUM-LUX.,NEPAL,0,4.421184,7.170888
BELGIUM-LUX.,PAKISTAN,0,4.237146,10.9086
BELGIUM-LUX.,PHILIPPINES,0,4.81961,9.854034
BELGIUM-LUX.,SINGAPORE,0,4.713007,11.66657
BELGIUM-LUX.,THAILAND,0,4.629567,11.38588
BELGIUM-LUX.,TAIWAN,0,4.788744,11.6676
BELGIUM-LUX.,CHINA,0,4.62726,12.48549
BELGIUM-LUX.,KOREA D P RP,0,4.816048,6.97073
BELGIUM-LUX.,MONGOLIA,0,4.616264,4.317488
BELGIUM-LUX.,VIETNAM,0,4.680128,6.511745
BELGIUM-LUX.,DENMARK (inc,0,2.069137,13.3209
BELGIUM-LUX.,FRANCE,1,1.65456,16.12327
BELGIUM-LUX.,GERMANY,0,1.946194,16.14961
BELGIUM-LUX.,GREECE,1,3.069972,12.67443
BELGIUM-LUX.,IRELAND,0,2.500947,12.28221
BELGIUM-LUX.,ITALY,0,2.478011,15.01333
BELGIUM-LUX.,NETHERLANDS,0,0.8823906,15.93196
BELGIUM-LUX.,PORTUGAL,0,2.803717,12.05253
BELGIUM-LUX.,SPAIN,0,2.600245,13.2185
BELGIUM-LUX.,UNITED KINGD,0,1.914623,15.59465
BELGIUM-LUX.,AUSTRIA,0,2.29938,13.06505
BELGIUM-LUX.,FINLAND,0,3.244117,12.50373
BELGIUM-LUX.,ICELAND,0,3.264487,10.17751
BELGIUM-LUX.,NORWAY,0,2.539753,12.94448
BELGIUM-LUX.,SWEDEN,0,2.752045,13.61947
BELGIUM-LUX.,SWITZERLAND,1,1.71204,14.14489
BELGIUM-LUX.,MALTA,0,2.910052,9.70528
BELGIUM-LUX.,ALBANIA,0,2.932801,7.782807
BELGIUM-LUX.,BULGARIA,0,3.109659,11.06551
BELGIUM-LUX.,CZECHOSLOVAK,0,2.446764,11.02324
BELGIUM-LUX.,HUNGARY,0,2.800495,11.39333
BELGIUM-LUX.,POLAND,0,2.77524,11.71877
BELGIUM-LUX.,ROMANIA,0,3.070331,10.89563
BELGIUM-LUX.,FM YUGOSLAVI,0,2.908101,11.87241
BELGIUM-LUX.,FM USSR,0,4.568886,13.41053
BELGIUM-LUX.,AUSTRALIA,0,5.015038,12.1417
BELGIUM-LUX.,NEW ZEALAND,0,5.263821,10.65686
BELGIUM-LUX.,SOLOMON ISLD,0,5.110723,4.927254
BELGIUM-LUX.,FIJI,0,5.216749,7.682022
BELGIUM-LUX.,KIRIBATI (in,0,5.17092,2.302585
BELGIUM-LUX.,NEW CALEDONI,1,5.174422,9.016756
BELGIUM-LUX.,PAPUA N.GUIN,0,5.036172,8.606119
DENMARK (inc,SOUTH AFRICA,1,4.456035,10.89646
DENMARK (inc,ALGERIA,0,3.362517,11.31964
DENMARK (inc,LIBY ARAB JM,1,3.458853,10.01958
DENMARK (inc,MOROCCO,0,3.342931,9.755973
DENMARK (inc,WESTERN SAHA,0,3.470111,NA
DENMARK (inc,SUDAN,1,3.820302,9.178643
DENMARK (inc,TUNISIA,0,3.092074,8.652074
DENMARK (inc,EGYPT,1,3.561836,11.36254
DENMARK (inc,CAMEROON,1,3.912822,8.64629
DENMARK (inc,CENTRAL AFR.,0,3.916404,4.454347
DENMARK (inc,CHAD,0,3.737103,5.278115
DENMARK (inc,CONGO,0,4.046884,6.954639
DENMARK (inc,GABON,0,4.043522,6.652863
DENMARK (inc,ANGOLA,0,4.234474,8.999496
DENMARK (inc,BURUNDI,0,4.1395,5.981414
DENMARK (inc,COMOROS,0,4.334507,NA
DENMARK (inc,ZAIRE,0,4.059997,8.142936
DENMARK (inc,BENIN,0,3.853152,6.364751
DENMARK (inc,EQ. GUINEA,0,3.988984,1.791759
DENMARK (inc,ETHIOPIA,0,4.01764,8.792397
DENMARK (inc,DJIBOUTI,0,4.014594,7.760467
DENMARK (inc,GAMBIA,1,3.914989,7.421177
DENMARK (inc,GHANA,1,3.901513,7.127694
DENMARK (inc,GUINEA,0,3.896793,6.884487
DENMARK (inc,COTE D'IVOIR,0,3.91779,7.736743
DENMARK (inc,KENYA,1,4.122561,9.816567
DENMARK (inc,LIBERIA,1,3.974104,11.36052
DENMARK (inc,MADAGASCAR,0,4.437084,5.746203
DENMARK (inc,MALAWI,1,4.297656,8.515992
DENMARK (inc,MALI,0,3.724167,7.928046
DENMARK (inc,MAURITANIA,0,3.742184,6.161207
DENMARK (inc,MAURITIUS,1,4.498583,5.886104
DENMARK (inc,MOZAMBIQUE,0,4.361132,8.391403
DENMARK (inc,NIGER,0,3.690128,7.905073
DENMARK (inc,NIGERIA,1,3.829586,10.61069
DENMARK (inc,GUINEA-BISSA,0,4.086082,7.507141
DENMARK (inc,REUNION,0,4.495082,6.287858
DENMARK (inc,RWANDA,1,4.116619,7.69257
DENMARK (inc,SENEGAL,0,3.878953,8.58672
DENMARK (inc,SEYCHELLES,1,4.32898,6.021023
DENMARK (inc,SIERRA LEONE,1,3.953918,6.641182
DENMARK (inc,SOMALIA,1,4.099457,8.051341
DENMARK (inc,ZIMBABWE,1,4.364213,8.167919
DENMARK (inc,TOGO,0,3.887854,6.882438
DENMARK (inc,UGANDA,1,4.081543,7.393878
DENMARK (inc,UNTD RP TANZ,1,4.20246,9.892629
DENMARK (inc,BURKINA FASO,0,3.798698,7.421177
DENMARK (inc,ZAMBIA,1,4.300859,8.373785
DENMARK (inc,CANADA,1,4.654685,12.0511
DENMARK (inc,USA,1,4.686782,14.42057
DENMARK (inc,BERMUDA,1,4.361915,8.183397
DENMARK (inc,GREENLAND,1,3.960768,12.19344
DENMARK (inc,ARGENTINA,1,4.758029,9.369138
DENMARK (inc,BOLIVIA,0,4.65073,7.435438
DENMARK (inc,BRAZIL,1,4.528653,9.893488
DENMARK (inc,CHILE,0,4.771868,9.341018
DENMARK (inc,COLOMBIA,0,4.575719,9.589188
DENMARK (inc,ECUADOR,0,4.653745,8.53405
DENMARK (inc,MEXICO,0,4.760124,9.694924
DENMARK (inc,PARAGUAY,0,4.646651,6.731018
DENMARK (inc,PERU,0,4.685889,7.996317
DENMARK (inc,URUGUAY,0,4.707741,8.089482
DENMARK (inc,VENEZUELA,0,4.498573,10.61499
DENMARK (inc,COSTA RICA,0,4.650639,7.648263
DENMARK (inc,EL SALVADOR,0,4.677763,7.421776
DENMARK (inc,GUATEMALA,0,4.683258,7.475906
DENMARK (inc,HONDURAS,0,4.652518,7.716906
DENMARK (inc,NICARAGUA,0,4.647065,7.406104
DENMARK (inc,BAHAMAS,1,4.518235,8.709135
DENMARK (inc,BARBADOS,1,4.402656,7.28961
DENMARK (inc,CAYMAN ISLDS,1,4.579575,3.610918
DENMARK (inc,CUBA,0,4.56836,9.034677
DENMARK (inc,DOMINICAN RP,0,4.485795,6.958448
DENMARK (inc,GUADELOUPE (,0,4.405247,7.67601
DENMARK (inc,HAITI,0,4.503592,6.614726
DENMARK (inc,JAMAICA,1,4.556987,6.729824
DENMARK (inc,NETH ANTILLE,1,4.498402,8.707979
DENMARK (inc,ST KITTS NEV,1,4.411432,8.309923
DENMARK (inc,TRINIDAD-TOB,1,4.431525,9.461255
DENMARK (inc,TURKS CAICOS,0,3.960768,2.772589
